"module name","licenses"
"side-channel@1.0.6","MIT"
"source-map-js@1.2.1","BSD-3-Clause"
"source-map@0.5.7","BSD-3-Clause"
"source-map@0.6.1","BSD-3-Clause"
"statuses@2.0.1","MIT"
"storybook@8.3.1","MIT"
"strip-ansi@3.0.1","MIT"
"styled-components@5.2.3","MIT"
"supports-color@2.0.0","MIT"
"supports-color@3.2.3","MIT"
"supports-color@5.5.0","MIT"
"tcomb@3.2.29","MIT"
"tiny-invariant@1.3.3","MIT"
"to-fast-properties@2.0.0","MIT"
"toidentifier@1.0.1","MIT"
"tslib@2.4.0","0BSD"
"type-fest@2.19.0","(MIT OR CC0-1.0)"
"type-is@1.6.18","MIT"
"uniq@1.0.1","MIT"
"unpipe@1.0.0","MIT"
"update-browserslist-db@1.1.0","MIT"
"util-deprecate@1.0.2","MIT"
"util@0.12.5","MIT"
"utils-merge@1.0.1","MIT"
"vary@1.1.2","MIT"
"which-typed-array@1.1.15","MIT"
"ws@8.18.0","MIT"

